url,title,label,status
https://www.foxnews.com/politics/black-lives-matter-leader-okc-charged-wire-fraud-money-laundering-alleged-embezzlement-scheme,"Black Lives Matter OKC leader charged with wire fraud, money laundering in alleged $3.15M embezzlement scheme",fox,success
https://www.foxnews.com/politics/clarence-thomas-presses-dem-operative-marc-elias-about-campaign-finance-arguments,Clarence Thomas presses Dem operative Marc Elias in high-stakes Supreme Court clash,fox,success
https://www.foxnews.com/politics/federal-judge-orders-kilmar-abrego-garcia-released-from-ice-custody,Federal judge orders Kilmar Abrego Garcia released from ICE custody,fox,success
https://www.foxnews.com/politics/judge-blocks-trump-national-guard-deployment-los-angeles,Judge blocks Trump National Guard deployment in Los Angeles,fox,success
https://www.foxnews.com/us/ohio-surgeon-allegedly-forced-abortion-pills-sleeping-girlfriends-mouth-learning-pregnancy,Ohio surgeon allegedly forced abortion pills into sleeping girlfriend's mouth after learning of pregnancy,fox,success
https://www.foxnews.com/politics/trump-dismisses-calls-alito-thomas-step-down-from-supreme-court-calling-them-fantastic,"Trump dismisses calls for Alito, Thomas to step down from Supreme Court, calling them ‘fantastic'",fox,success
https://www.foxnews.com/us/irynas-law-branded-political-agenda-sheriff-warns-jail-overcrowding,Charlotte sheriff warns of jail overcrowding dangers amid train stabbings,fox,success
https://www.foxnews.com/us/murdaugh-retrial-hopes-dim-ex-ag-says-becky-hill-guilty-plea-wont-sway-high-court,Murdaugh retrial hopes dim as ex-AG says Becky Hill’s guilty plea won’t sway high court,fox,success
https://www.foxnews.com/politics/alina-habba-becomes-bondi-advisor-leaving-role-top-new-jersey-prosecutor,"Alina Habba becomes Bondi advisor, leaving role as top New Jersey prosecutor",fox,success
https://www.foxnews.com/politics/scotus-takes-up-trumps-bid-fire-ftc-commissioner-showdown-could-topple-90-year-precedent,SCOTUS poised to side with Trump on FTC firing — a showdown that could topple 90-year precedent,fox,success
https://www.foxnews.com/politics/dc-sandwich-throwing-case-laughingstock-court-jurors-reveal,"DC sandwich-throwing case was a laughingstock in court, jurors reveal",fox,success
https://www.foxnews.com/world/maduro-sings-dances-threatens-smash-teeth-north-american-empire,"Maduro sings, dances and threatens to 'smash the teeth' of the 'North American empire'",fox,success
https://www.foxnews.com/lifestyle/kennedy-center-salutes-americas-military-sold-out-holiday-spectacular-gratitude-they-deserve,Kennedy Center salutes America’s military with sold-out holiday spectacular: ‘The gratitude they deserve',fox,success
https://www.foxnews.com/politics/senator-warns-powder-keg-people-condone-behavior-anti-ice-protesters,Senator warns of 'powder keg' as people condone behavior of anti-ICE protesters,fox,success
https://www.foxnews.com/world/venezuela-accuses-us-piracy-after-seizing-massive-oil-tanker,Venezuela accuses US of 'piracy' after seizing massive oil tanker,fox,success
https://www.foxnews.com/politics/trump-administration-establishes-militarized-zone-california-strengthen-border-security-operations,"Trump administration establishes militarized zone in California: ""Strengthen border security operations""",fox,success
https://www.foxnews.com/politics/bondi-shares-heart-pounding-footage-us-seizing-venezuelan-oil-tanker-rare-action-last-seen-2014,Bondi shares heart-pounding footage of US seizing Venezuelan oil tanker in rare action last seen in 2014,fox,success
https://www.foxnews.com/politics/trump-repeatedly-bumped-bathroom-door-during-hilarious-af1-gaggle-come-out,Trump repeatedly bumped by bathroom door during hilarious AF1 gaggle: 'Come on out!',fox,success
https://www.foxnews.com/politics/trump-warns-colombias-president-gustavo-petro-he-will-next-drug-trafficking-rift,Trump warns Colombian President Gustavo Petro he will ‘be next’ amid drug trafficking rift,fox,success
https://www.foxnews.com/politics/navy-secretary-warns-shipyards-must-act-like-were-war-chinas-ai-powered-fleet-races-ahead,Navy secretary warns shipyards must ‘act like we’re at war’ as China’s AI-powered fleet races ahead,fox,success
https://www.foxnews.com/politics/trump-gives-update-wounded-national-guard-member-2-weeks-dc-ambush-shooting-he-got-up-from-bed,Trump gives update on wounded National Guard member 2 weeks after DC ambush shooting: ‘He got up from bed’,fox,success
https://www.foxnews.com/world/us-deploys-fighter-jets-gulf-venezuela-closest-known-approach-rising-tension,"US deploys fighter jets to Gulf of Venezuela in closest known approach yet, amid rising tension",fox,success
https://www.foxnews.com/politics/federal-appeals-court-lets-pentagon-reinstate-transgender-service-ban-says-judge-overstepped-military-leaders,"Federal appeals court lets Pentagon reinstate transgender service ban, says judge overstepped military leaders",fox,success
https://www.foxnews.com/politics/new-lawsuit-presses-pentagon-state-dept-disclose-legal-justification-venezuelan-boat-strikes,"New lawsuit presses Pentagon, State Dept to disclose legal justification for Venezuelan boat strikes",fox,success
https://www.foxnews.com/politics/senate-republicans-launch-investigation-biden-immigration-programs-after-dc-national-guard-shooting,Senate Republicans launch investigation into Biden immigration programs after DC National Guard shooting,fox,success
https://www.foxnews.com/politics/fbi-under-harsh-new-microscope-stefanik-scores-victory-annual-defense-bill,FBI to be under harsh new microscope as Stefanik scores victory in annual defense bill,fox,success
https://www.foxnews.com/us/family-slain-chicago-officer-sues-city-says-department-ignored-warnings-about-dangerous-partner,"Family of slain Chicago officer sues city, says department ignored warnings about dangerous partner",fox,success
https://www.foxnews.com/us/shooting-reported-after-us-border-patrol-agents-involved-struggle-near-texas-riverbank-sheriffs-office,US Border Patrol agent kills suspected cartel smuggler after 'struggle' near Texas riverbank,fox,success
https://www.foxnews.com/politics/trump-plan-sells-gold-card-visas-1m-critics-warn-pay-to-play-could-abused,Trump plan sells 'Gold Card' visas for $1M; critics warn of pay-to-play that could be abused,fox,success
https://www.foxnews.com/politics/noem-announces-1b-fema-payout-georgia-trump-administration-eyes-agency-overhaul,Noem announces $1B FEMA payout to Georgia as Trump administration eyes agency overhaul,fox,success
https://www.foxnews.com/politics/dhs-unleashes-scathing-response-after-walz-asks-agency-reassess-enforcement,DHS unleashes scathing response after Walz asks agency to ‘reassess’ enforcement,fox,success
https://www.foxnews.com/politics/top-5-moments-noem-clashes-dems-fiery-hearing-drones-deportations-erupt-flashpoints,"Top 5 moments: Noem clashes with Dems in fiery hearing as drones, deportations erupt into flashpoints",fox,success
https://www.foxnews.com/politics/us-set-seize-tens-millions-venezuelan-oil-after-tanker-interception-white-house-says,"US set to seize tens of millions in Venezuelan oil after tanker interception, White House says",fox,success
https://www.foxnews.com/politics/texas-senate-candidate-challenges-jasmine-crockett-public-debate,'Must-see TV': Texas Senate candidate challenges Jasmine Crockett to public debate,fox,success
https://www.foxnews.com/politics/senate-dems-obamacare-fix-fails-senate-looks-off-ramp-from-healthcare-cliff,Senate Dems' Obamacare fix fails as Senate looks for off-ramp from healthcare cliff,fox,success
https://www.foxnews.com/politics/trump-presses-thune-get-something-done-stalled-nominees,Trump presses Thune to 'get something done' on stalled nominees,fox,success
https://www.foxnews.com/politics/senate-dems-block-republicans-hsa-plan-obamacare-deadline-nears,Senate Dems block Republicans' HSA plan as Obamacare deadline nears,fox,success
https://www.foxnews.com/politics/hitchhikers-guide-thursdays-big-senate-votes-healthcare,The Hitchhiker's Guide to Thursday's big Senate votes on healthcare,fox,success
https://www.foxnews.com/politics/gop-accuses-democrats-manufacturing-affordability-crisis-obamacare-subsidy-fight-nears-deadline,GOP accuses Democrats of manufacturing affordability crisis as Obamacare subsidy fight nears deadline,fox,success
https://www.foxnews.com/politics/dueling-obamacare-plans-set-fail-deadline-nears-pushing-senate-toward-bipartisan-talks,"Dueling Obamacare plans set to fail as deadline nears, pushing Senate toward bipartisan talks",fox,success
https://www.foxnews.com/politics/democrats-target-vulnerable-republican-senators-ahead-high-stakes-health-care-showdown,Democrats target ‘vulnerable’ Republican senators ahead of high-stakes healthcare showdown,fox,success
https://www.foxnews.com/politics/speaker-johnson-laughs-off-jasmine-crockett-senate-bid-absolutely-delighted-she-running,Speaker Johnson laughs off Jasmine Crockett Senate bid: ‘Absolutely delighted’ she is running,fox,success
https://www.foxnews.com/politics/senate-gop-barrels-past-blockade-advance-nearly-100-trump-nominees,Senate GOP barrels past blockade to advance nearly 100 Trump nominees,fox,success
https://www.foxnews.com/politics/trump-says-rep-crocketts-senate-run-a-gift-republicans-cant-imagine-she-wins,Trump says Rep. Crockett's Senate run 'a gift to Republicans': 'Can't imagine she wins',fox,success
https://www.foxnews.com/politics/top-parental-rights-group-targets-key-policy-that-could-quickly-score-trump-admin-victory,Top parental rights group targets key policy that could quickly score Trump administration a victory,fox,success
https://www.foxnews.com/politics/uk-ready-send-troops-jets-ships-trump-clinches-ukraine-ceasefire-defense-chief-says,"UK ready to send troops, jets, ships if Trump clinches Ukraine ceasefire, defense chief says",fox,success
https://www.foxnews.com/politics/top-homeland-security-dem-blasted-calling-wv-national-guard-shooting-unfortunate-accident,Top Homeland Security Dem blasted for calling WV National Guard shooting ‘unfortunate accident’,fox,success
https://www.foxnews.com/politics/trumps-ukraine-deadline-sparks-rift-capitol-hill-amid-stalled-peace-talks,Trump's Ukraine deadline sparks rift on Capitol Hill amid stalled peace talks,fox,success
https://www.foxnews.com/us/ukrainian-woman-charged-over-russian-backed-cyberattacks-10m-reward-offered-others,Ukrainian woman charged over Russian-backed cyberattacks; $10M reward offered for others,fox,success
https://www.foxnews.com/world/lavrov-warns-europe-retaliation-zelenskyy-opens-reconstruction-talks-trump-officials,Lavrov warns Europe of retaliation as Zelenskyy opens reconstruction talks with Trump officials,fox,success
https://www.foxnews.com/politics/european-talks-reshape-ukraines-peace-plan-zelenskyy-refuses-territorial-concessions,European talks reshape Ukraine’s peace plan as Zelenskyy refuses territorial concessions,fox,success
https://www.foxnews.com/politics/dhs-focus-arresting-illegal-immigrants-serious-offenses-amid-negative-polling-ice-raids-report,DHS to focus on arresting illegal immigrants with serious offenses amid negative polling on ICE raids: report,fox,success
https://www.nbcnews.com/world/ukraine/trump-ukraine-europe-russia-peace-talks-wasting-time-zelenskyy-plan-rcna248585,Trump directs his frustration at Ukraine and Europe as peace talks stall again,nbc,success
https://www.nbcnews.com/world/asia/thailand-cambodia-keep-fighting-contested-border-ahead-expected-trump-rcna248581,Thailand and Cambodia keep fighting across contested border ahead of expected Trump calls,nbc,success
https://www.nbcnews.com/politics/donald-trump/trump-immigrants-somalia-slur-rcna248395,Trump revives slur while discussing immigrants from Somalia and other 'disgusting' nations,nbc,success
https://www.nbcnews.com/world/asia/two-trump-peace-deals-at-risk-fighting-surges-congo-cambodia-thailand-rcna248343,Two of Trump’s peace deals at risk as fighting surges in Congo and at Cambodia-Thailand border,nbc,success
https://www.nbcnews.com/politics/congress/defense-policy-bill-includes-provision-limiting-defense-secretarys-tra-rcna248117,Defense policy bill could limit Pete Hegseth's travel budget until unedited boat strike video is released,nbc,success
https://www.nbcnews.com/world/ukraine/ukraine-zelenskyy-pope-leo-russia-peace-proposals-us-trump-rcna248155,Zelenskyy meets with pope as Ukraine prepares to send updated peace proposals to U.S.,nbc,success
https://www.nbcnews.com/sports/nba/former-nba-player-jason-collins-reveals-stage-4-brain-cancer-diagnosis-rcna248812,Former NBA player Jason Collins reveals stage 4 brain cancer diagnosis,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/beyonce-venus-williams-nicole-kidman-anna-wintour-will-co-chair-met-ga-rcna248378,"Beyoncé, Venus Williams, Nicole Kidman and Anna Wintour will co-chair next Met Gala",nbc,success
https://www.nbcnews.com/news/us-news/diana-ross-will-headline-dick-clarks-new-years-rockin-eve-lineup-rcna248380,Diana Ross will headline 'Dick Clark's New Year's Rockin' Eve' lineup,nbc,success
https://www.nbcnews.com/world/japan/playwright-jeremy-o-harris-released-arrest-japan-smuggling-ecstasy-rcna248354,American playwright Jeremy O. Harris released 3 weeks after arrest in Japan on suspicion of drug smuggling,nbc,success
https://www.nbcnews.com/sports/wnba/ja-wilson-wins-ap-female-athlete-year-historic-4th-wnba-mvp-rcna248353,A'ja Wilson wins AP Female Athlete of the Year following historic 4th WNBA MVP award,nbc,success
https://www.nbcnews.com/politics/2026-election/rep-jasmine-crockett-launches-texas-senate-run-shaking-democratic-prim-rcna247542,"Rep. Jasmine Crockett launches Senate run in Texas, shaking up Democratic primary",nbc,success
https://www.nbcnews.com/news/nbcblk/hurricane-katrina-20-anniversary-survivors-compassion-new-orleans-rcna224874,Hurricane Katrina survivors remember the acts of compassion and humanity that saved them 20 years ago,nbc,success
https://www.nbcnews.com/news/nbcblk/even-1-new-tax-will-burden-african-immigrants-send-money-back-home-rcna224406,"Even at 1%, new tax will burden African immigrants who send money back home",nbc,success
https://www.nbcnews.com/news/nbcblk/octavia-e-butler-internet-biography-positive-obsession-susanna-miller-rcna223730,"Why the internet is still obsessed with Octavia E. Butler, years after her death",nbc,success
https://www.nbcnews.com/news/nbcblk/trump-supporting-ohio-community-beloved-haitian-immigrant-faces-deport-rcna221579,He fled Haiti and became integral to a conservative community. Now they’re fighting his deportation.,nbc,success
https://www.nbcnews.com/news/nbcblk/rosa-parks-newly-released-photos-rcna247851,Newly released photos show Rosa Parks at the Selma-to-Montgomery march in 1965,nbc,success
https://www.nbcnews.com/sports/nba/elden-campbell-former-laker-nba-champion-dies-57-rcna247148,"Elden Campbell, former Laker and NBA champion, dies at 57",nbc,success
https://www.nbcnews.com/politics/donald-trump/trump-calls-ilhan-omar-garbage-somalis-go-back-came-from-rcna247041,Trump calls Ilhan Omar 'garbage' and says Somalis should 'go back to where they came from',nbc,success
https://www.nbcnews.com/world/haiti/haitis-transitional-government-adopts-key-law-hold-general-election-fi-rcna246981,Haiti's transitional government adopts key law to hold a general election for first time since 2016,nbc,success
https://www.nbcnews.com/politics/2026-election/federal-court-allows-north-carolina-use-new-republican-drawn-map-2026-rcna246156,"North Carolina can use GOP-drawn congressional map designed to add another Republican House seat, court rules",nbc,success
https://www.nbcnews.com/news/nbcblk/1921-tulsa-race-massacre-survivor-viola-ford-fletcher-dies-age-111-rcna245942,"One of the 1921 Tulsa Race Massacre's last survivors, Viola Ford Fletcher, dies at age 111",nbc,success
https://www.nbcnews.com/news/us-news/viral-video-prompts-federal-bill-requiring-hospitals-give-women-labor-rcna245844,She gave birth in her car minutes after a hospital sent her away. A new bill seeks to stop that.,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/donald-glover-reveals-suffered-stroke-childish-gambino-concert-tour-rcna245602,Donald Glover reveals he suffered a stroke during Childish Gambino concert tour,nbc,success
https://www.nbcnews.com/news/us-news/black-mothers-texas-indiana-say-hospital-staff-ignored-cries-care-labo-rcna245068,Black mothers in Texas and Indiana say hospital staff ignored cries for care while they were in labor,nbc,success
https://www.nbcnews.com/pop-culture/music/cardi-b-gives-birth-baby-no-4-first-patriots-stefon-diggs-rcna243865,Cardi B and Patriots' Stefon Diggs welcome a baby boy,nbc,success
https://www.nbcnews.com/news/us-news/jesse-jackson-hospitalized-neurodegenerative-condition-rcna243755,"Jesse Jackson hospitalized, under observation for a neurodegenerative condition",nbc,success
https://www.nbcnews.com/world/ukraine/ukraine-readies-revised-peace-plan-us-pressure-grows-kyiv-compromise-rcna248496,Ukraine readies revised peace plan for U.S. as pressure grows for Kyiv to compromise,nbc,success
https://www.nbcnews.com/world/ukraine/ukraines-zelenskyy-says-ready-elections-trump-said-was-time-vote-rcna248273,Ukraine's Zelenskyy says he's ready for elections after Trump said it was time for a vote,nbc,success
https://www.nbcnews.com/world/europe/germany-chancellor-friedrich-merz-europe-national-security-strategy-rcna248177,"U.S. strategy shows need for more European security independence, German chancellor says",nbc,success
https://www.nbcnews.com/world/ukraine/trump-zelenskyy-hasnt-read-russia-ukraine-peace-plan-war-europe-putin-rcna247956,Zelenskyy again rules out handing over territory to Russia,nbc,success
https://www.nbcnews.com/world/europe/infighting-division-slows-european-response-crunch-time-ukraine-war-rcna247599,Infighting and division slow European response at a 'crunch time' in Ukraine war,nbc,success
https://www.nbcnews.com/world/russia/putin-india-today-us-proposal-end-war-ukraine-rcna247389,Putin says there are points he can't agree to in the U.S. proposal to end Russia's war in Ukraine,nbc,success
https://www.nbcnews.com/world/ukraine/nato-meeting-rubio-ukraine-peace-talks-putin-rcna247130,NATO allies gather in Brussels after inconclusive Ukraine peace talks in Moscow,nbc,success
https://www.nbcnews.com/world/ukraine/russia-ukraine-moscow-peace-talk-putin-witkoff-kushner-zelenskyy-rcna246712,"Putin meets with Witkoff and Kushner for five hours with no breakthrough on Ukraine peace deal, Putin adviser says",nbc,success
https://www.nbcnews.com/world/russia/witkoff-moscow-putin-ukraine-peace-talks-trump-zelenskyy-rcna246928,No compromise reached in Moscow on U.S. peace plan for Ukraine,nbc,success
https://www.nbcnews.com/world/africa/south-african-radio-presenter-arrested-suspicion-recruiting-fighters-r-rcna246859,A South African radio presenter is arrested on suspicion of recruiting fighters for Russia,nbc,success
https://www.nbcnews.com/world/ukraine/trump-peace-plan-putin-witkoff-us-ukraine-talks-russia-war-rcna246713,Trump's peace push heads to Moscow after 'very productive' U.S.-Ukraine talks,nbc,success
https://www.nbcnews.com/politics/justice-department/justice-department-fails-third-attempt-indict-new-york-attorney-genera-rcna248282,Justice Department again fails to indict New York Attorney General Letitia James,nbc,success
https://www.nbcnews.com/politics/justice-department/new-york-judge-orders-release-jeffrey-epstein-grand-jury-records-rcna248393,New York judge orders release of Jeffrey Epstein grand jury records from 2019 case,nbc,success
https://www.nbcnews.com/politics/justice-department/ex-trump-lawyer-alina-habba-announces-stepping-us-attorney-nj-rcna248070,Ex-Trump lawyer Alina Habba announces she's stepping down as U.S. attorney for N.J.,nbc,success
https://www.nbcnews.com/politics/justice-department/pipe-bomb-suspect-told-fbi-believed-2020-election-conspiracy-theories-rcna247544,Pipe bomb suspect told FBI he believed 2020 election conspiracy theories,nbc,success
https://www.nbcnews.com/politics/justice-department/judge-orders-jeffrey-epstein-related-grand-jury-transcripts-florida-re-rcna247624,Judge orders Jeffrey Epstein-related grand jury records in Florida to be released publicly,nbc,success
https://www.nbcnews.com/politics/justice-department/grand-jury-declines-indict-ny-attorney-general-letitia-james-less-two-rcna247310,"Grand jury declines to indict N.Y. Attorney General Letitia James, less than two weeks after the first case was dismissed",nbc,success
https://www.nbcnews.com/news/us-news/brian-cole-jr-pipe-bomb-suspect-arrest-washington-dc-what-know-rcna247442,"What we know about Brian Cole Jr., suspect in the January 2021 pipe bomb case",nbc,success
https://www.nbcnews.com/politics/donald-trump/trump-pardons-tim-leiweke-oak-view-group-charged-justice-department-rcna247307,Trump pardons sports executive charged by his Justice Department,nbc,success
https://www.nbcnews.com/politics/donald-trump/trump-says-pardoning-democratic-rep-henry-cuellar-was-indicted-bribery-rcna247185,"Trump says he is pardoning Democratic Rep. Henry Cuellar, who was indicted on bribery charges",nbc,success
https://www.nbcnews.com/politics/congress/epstein-files-lawmakers-ask-ag-pam-bondi-status-update-rcna246980,Lawmakers ask AG Pam Bondi for a status update on releasing the Epstein files,nbc,success
https://www.nbcnews.com/politics/justice-department/trump-doj-weighs-charging-james-comey-without-lindsey-halligan-rcna247020,Justice Department weighs charging James Comey again — without Lindsey Halligan as main prosecutor,nbc,success
https://www.nbcnews.com/news/us-news/michelle-kwan-announces-birth-second-child-rcna248768,Michelle Kwan announces birth of second child: 'Christmas came early',nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/director-convicted-scamming-11-million-netflix-going-lavish-spending-s-rcna248718,Director convicted of scamming $11 million from Netflix and going on lavish spending spree,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/hollywood-saudi-arabia-key-financial-backer-red-sea-film-festival-rcna246854,"With Hollywood strapped for cash, Saudi Arabia is re-emerging as a key financial backer",nbc,success
https://www.nbcnews.com/world/australia/lady-gaga-ariana-grande-wicked-for-good-influencer-pyjama-man-concert-rcna248342,Influencer who rushed Ariana Grande is kicked out of Lady Gaga concert,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/jimmy-kimmel-signs-one-year-extension-abc-late-night-show-rcna248102,Jimmy Kimmel signs one-year extension with ABC,nbc,success
https://www.nbcnews.com/news/us-news/trump-host-kennedy-center-honors-rcna247827,"Trump to host the Kennedy Center Honors recognizing stars such as Stallone, Kiss and Gaynor",nbc,success
